hospital_id,hospital_name,hospital_city_direct,cghs_city,state,hosp_type_code,nabh_status,nabl_status,pincode,total_claims,total_claimed_lakh,total_approved_lakh,total_deducted_lakh,deduction_pct
3149,VIJAY HOSPITAL,NARNAUL,Jaipur,Rajasthan,0,N,N,123001,21815,44020.04,29054.18,14965.86,34.00
367,PARK HOSPITAL (A UNIT OF PARK MEDICENTRES & INSTITUTIONS PVT LTD) - GURGAON,GURUGRAM,Delhi,Delhi,1,N,N,122002,65942,40624.21,33052.56,7571.66,18.64
1219,HEALING TOUCH SUPER SPECIALITY HOSPITAL,AMBALA,Ambala,Punjab,1,N,N,134003,42660,42656.49,36005.04,6651.45,15.59
1161,PARK HOSPITAL(UNIT OF KAILASH SUPERSPECIALITY HOSP,BEHROR,Jaipur,Rajasthan,1,N,N,301701,31557,15828.02,11160.03,4667.99,29.49
2856,VIRAT HOSPITAL,REWARI,Jaipur,Rajasthan,1,N,N,123401,20383,15264.54,10662.62,4601.91,30.15
1454,YATHARTH WELLNESS HOSPITAL & TRAUMA CENTRE,GREATER NOIDA,Delhi 2,Delhi,1,N,N,201308,101730,16762.95,12604.20,4158.75,24.81
1042,METRO HOSPITAL & HEART INSTITUTE - NOIDA,NOIDA,Delhi 2,Delhi,1,Y,Y,201301,32477,20589.09,16761.45,3827.63,18.59
514,PARK HOSPITAL (A UNIT OF UMKAL HEALTHCARE PVT LTD),GURUGRAM,Delhi,Delhi,1,Y,N,122017,33098,25503.08,21986.56,3516.52,13.79
2694,STAR HOSPITAL (A UNIT OF OM MEDICENTRE PVT LTD),BHIWADI,Jaipur,Rajasthan,1,N,N,301019,4759,9489.09,6515.07,2974.02,31.34
2766,THE SIGNATURE HOSPITAL (A UNIT OF PARK MEDICITY,GURUGRAM,Delhi,Delhi,1,N,N,122001,22800,20604.42,17802.34,2802.08,13.60
3980,PRATAP HOSPITAL,MAHENDERGARH,Jaipur,Rajasthan,,N,N,123029,5503,9379.01,6580.21,2798.80,29.84
292,Madhuraj Hospital (P) Ltd - Kanpur,Kanpur,Lucknow,Uttar Pradesh,1,N,N,208002,7846,7845.75,5067.08,2778.67,35.42
1373,PARK HOSPITAL - FARIDABAD,FARIDABAD,Delhi,Delhi,1,N,N,121004,11163,20936.89,18336.97,2599.92,12.42
3232,LAXMI NARAYAN HOSPITAL,MAHENDERGARH,Jaipur,Rajasthan,0,N,N,123029,8259,10134.02,7602.67,2531.35,24.98
399,MANIPAL HEALTH ENTERPRISES PRIVATE LIMITED,JAIPUR,Jaipur,Rajasthan,1,N,N,302013,167341,36742.69,34331.32,2411.36,6.56
78,LIVASA HOSP(A UNIT OF IVY HEALTHCARE INFRA PVT LTD,MOHALI,Chandimandir,Chandigarh,1,N,N,160071,109092,36075.40,33670.23,2405.17,6.67
401,REGENCY HOSPITAL LTD- KANPUR,KANPUR,Lucknow,Uttar Pradesh,1,N,N,208005,80815,15236.89,12850.62,2386.27,15.66
183,MEDANTA THE MEDICITY - GURGAON,GURUGRAM,Delhi,Delhi,1,Y,Y,122001,229963,40287.03,37981.00,2306.03,5.72
519,EMC Super Speciality Hospital Pvt. Ltd.,Amritsar,Jalandhar,Punjab,1,N,N,143001,16566,23537.79,21305.69,2232.11,9.48
1585,YATHARTH WELLNESS SUPER SPECIALITY HOSPITAL & HEART CENTRE,NOIDA,Delhi 2,Delhi,1,N,N,201301,14070,8211.65,6283.77,1927.88,23.48
169,SRI GURU HARKRISHNA SAHIB (C) EYE HOSPITAL TRUST - SOHANA,MOHALI,Chandimandir,Chandigarh,2,N,N,140308,172895,47722.87,45818.90,1903.96,3.99
274,METRO HEART INSTITUTE - FARIDABAD,FARIDABAD,Delhi,Delhi,1,Y,Y,121007,39091,18290.90,16409.17,1881.73,10.29
2348,INDUS INTERNATIONAL HOSPITAL,MOHALI,Chandimandir,Chandigarh,1,N,N,140507,35128,20008.78,18135.05,1873.73,9.36
1324,PUSHPANJALI HOSPITAL & RESEARCH CENTRE PVT LTD,AGRA,Bareilly,Uttar Pradesh,1,N,N,282002,50120,15107.29,13239.24,1868.05,12.37
1974,FELIX HOSPITAL - NOIDA,NOIDA,Delhi 2,Delhi,1,N,Y,201305,6400,8606.87,6747.48,1859.39,21.60
2844,SINGHANIA UNIVERSITY HOSPITAL AND RESEARCH CENTRE,JHUNJHUNU,Jaipur,Rajasthan,1,N,N,333515,3449,5344.78,3701.91,1642.87,30.74
62,RLKC HOSPITAL METRO HEART INSTITUTE - NARAIMA ROAD,NEW DELHI,Delhi,Delhi,1,Y,Y,110008,2720,6067.30,4428.33,1638.97,27.01
2925,KAINOS HOSPITAL (A UNIT OF UBUNTU HEALTH SOLUTIONS PVT LTD),ROHTAK,Hisar,Haryana,1,N,N,124021,27134,14099.25,12541.36,1557.90,11.05
2192,IVY HEALTHCARE INFRASTRUCTURE PRIVATE LIMITED,AMRITSAR,Jalandhar,Punjab,1,N,N,143001,13617,13312.01,11790.36,1521.65,11.43
17,ARTEMIS MEDICARE SERVICES LIMITED - GURGAON,GURUGRAM,Delhi,Delhi,1,Y,Y,122001,175309,31396.61,29904.52,1492.09,4.75
3551,ADVANTA SUPERSPECIALITY HOSPITAL (UNIT PMR HEALTHC,ROHTAK,Hisar,Haryana,,N,N,124001,6361,10891.22,9419.21,1472.00,13.52
60,PARK HOSPITAL - CHOWKHANDI,NEW DELHI,Delhi,Delhi,1,Y,Y,110018,5190,8809.90,7464.75,1345.15,15.27
1564,ABROL MEDICAL CENTRE (GURDASPUR),GURDASPUR,Jalandhar,Punjab,1,N,N,143521,15587,21696.98,20365.68,1331.29,6.14
2329,PARK HOSPITAL (A UNIT OF DMR HOSPITALS PVT LTD),KARNAL,Ambala,Punjab,1,N,N,130266,8186,7713.48,6394.40,1319.08,17.10
1505,METRO M A S HEARTCARE & MULTISPECIALITY HOSPITAL,JAIPUR,Jaipur,Rajasthan,1,N,N,302020,6491,5004.09,3691.74,1312.35,26.23
2127,PARK HOSPITAL (A UNIT OF PARK MEDICITY INDIA PVT LTD),PANIPAT,Ambala,Punjab,1,N,N,132103,10322,9247.52,7992.57,1254.94,13.57
2443,VENKATESHWAR HOSPITAL - DWARKA,NEW DELHI,Delhi,Delhi,1,N,N,110075,112090,20953.61,19718.56,1235.05,5.89
2182,THE CORPORATE HOSPITAL,AMRITSAR,Jalandhar,Punjab,1,N,N,143001,7441,14159.46,12956.64,1202.82,8.49
1434,KLES DR. PRABHAKAR KORE HOSPITAL & MRC,BELAGAVI,Bangalore,Karnataka,1,N,N,590010,36419,8076.24,6874.08,1202.16,14.89
1089,METRO HOSPITAL & CANCER INSTITUTE - PREET VIHAR,DELHI,Delhi 2,Delhi,1,Y,Y,110092,9571,7202.65,6008.82,1193.83,16.57
74,INDUS SUPER SPECIALITY HOSPITAL - MOHALI,MOHALI,Chandimandir,Chandigarh,1,N,N,160055,28539,15095.83,13949.59,1146.24,7.59
1541,MANN MULTISPECIALITY HOSPITAL (A UNIT OF,ROHTAK,Hisar,Haryana,1,N,N,124001,8668,7492.04,6373.23,1118.80,14.93
2178,M R MEMORIAL NAVJEEVAN HOSPITAL - ROHTAK,ROHTAK,Hisar,Haryana,1,N,N,124001,9302,10031.08,8941.44,1089.63,10.86
3625,YATHARTH SUPER SPECIALITY HOSPITAL (A UNIT OF AKS MEDICAL AND RESEARCH CENTRE PVT LTD),GREATER NOIDA,Delhi 2,Delhi,,N,N,201306,12473,6130.40,5044.61,1085.78,17.71
1920,JAYPEE HEALTHCARE LIMITED - NOIDA,NOIDA,Delhi 2,Delhi,1,N,Y,201304,108074,15096.53,14012.72,1083.81,7.18
5059,Pune,Pune,Pune,Maharashtra,M,N,N,NA,14647,3423.88,2348.88,1075.00,31.40
2826,HUMAN CARE MEDICAL CHARITABLE TRUST,NEW DELHI,Delhi,Delhi,1,N,N,110075,84776,14401.98,13334.37,1067.61,7.41
374,Krishna Super Speciality Hospital (A Unit of Gita HealthCare (P) Ltd)-Kanpur,Kanpur,Lucknow,Uttar Pradesh,1,N,N,208004,8238,4538.70,3481.43,1057.26,23.29
1212,SHRI BABA YOGI NETANATH HOSPITAL & RESEARCH CENTRE,BHIWANI,Hisar,Haryana,1,N,N,127021,5333,6116.40,5070.75,1045.64,17.10
5471,Pokhara,Pokhara,Nepal,NA,N,N,N,999999,27109,4773.01,3744.62,1028.39,21.55
34,Fortis Hospital - Mohali,Mohali,Chandimandir,Chandigarh,1,Y,Y,160062,174544,37012.61,36002.78,1009.83,2.73
1676,METRO HOSPITAL & HEART INSTITUTE - HARIDWAR,HARIDWAR,Dehradun,Uttarakhand,1,N,N,249403,3402,3658.07,2652.06,1006.01,27.50
5029,Secunderabad Main,Secunderabad,Secunderabad,Andhra Pradesh,M,N,N,,44838,3054.49,2049.23,1005.26,32.91
1553,FORTIS HOSPITAL - LUDHIANA,LUDHIANA,Chandimandir,Chandigarh,1,Y,Y,141015,109070,23122.57,22120.21,1002.35,4.33
497,SHIVAM HOSPITAL,Hoshiarpur,Jalandhar,Punjab,1,N,N,146001,25068,16662.71,15673.48,989.23,5.94
1604,RUBAN MEMORIAL HOSPITAL RATAN STONE CLINIC,PATNA ,Patna,Odisha,1,N,N,800013,71252,11523.08,10538.27,984.81,8.55
2193,OSCAR SUPER SPECIALITY HOSPITAL & TRAUMA CENTRE PV,JHAJJAR,Hisar,Haryana,1,N,N,124103,17444,6517.41,5548.86,968.55,14.86
1003,FORTIS HOSPITAL - NOIDA,NOIDA,Delhi 2,Delhi,1,Y,Y,201301,131731,18771.85,17803.94,967.91,5.16
5150,Vellore ,Vellore,Chennai,Tamil Nadu,N,N,N,632105,2395,2292.35,1328.75,963.61,42.04
63,KALRA HOSPITAL SRCNC PVT LTD - KIRTI NAGAR,NEW DELHI,Delhi,Delhi,1,Y,Y,110015,8235,12310.08,11351.43,958.65,7.79
136,Krishna Institute of Medical Sciences Ltd - Secunderabad,Secunderabad,Secunderabad,Andhra Pradesh,1,Y,Y,500003,94870,12947.36,12017.49,929.87,7.18
3512,POSITRON HOSPITAL (A UNIT OF MK SUPER SPECIALITY H,ROHTAK,Hisar,Haryana,,N,N,124001,29583,9672.08,8743.88,928.20,9.60
2371,CYGNUS MLS SUPER SPECIALITY HOSPITAL,NEW DELHI,Delhi,Delhi,1,N,Y,110001,3023,2824.23,1896.87,927.36,32.84
1526,IVY HEALTHCARE INFRASTRUCTURE PVT LTD - HOSHIARPUR,HOSHIARPUR,Jalandhar,Punjab,1,N,N,164001,27845,11887.10,10970.47,916.63,7.71
3348,KANISHK SURGICAL & SUPERSPECIALITY,DEHRADUN,Dehradun,Uttarakhand,,N,N,248001,9641,5464.17,4548.91,915.26,16.75
5273,Bangalore (Deactivated),Bangalore ,Bangalore,Karnataka,N,N,N,560007,33488,2858.62,1943.75,914.87,32.00
1317,METRO HOSPITAL & HEART INSTITUTE - MEERUT,MEERUT,Bareilly,Uttar Pradesh,1,Y,Y,250001,15481,4981.27,4067.74,913.53,18.34
5188,Chennai,Chennai,Chennai,Tamil Nadu,M,N,N,600032,3813,2000.09,1091.07,909.02,45.45
316,Bhargava Hospital - Kanpur,Kanpur,Lucknow,Uttar Pradesh,1,N,N,208001,3013,3910.49,3006.09,904.40,23.13
5470,Kathmandu,Kathmandu,Nepal,NA,N,N,N,999999,11827,4096.68,3202.65,894.03,21.82
3815,BHATI DEVI MEMORIAL HOSPITAL & RESEARCH CENTRE,BUHANA,Jaipur,Rajasthan,,N,N,333502,2274,3685.41,2792.92,892.49,24.22
5031,Delhi Cantt (BHDC),Delhi Cantt (BHDC),Delhi,Delhi,M,N,N,NA,80766,4948.51,4065.92,882.58,17.84
5121,Kannur,Kannur,Kochi,Kerala,M,N,N,,32095,2845.98,1964.36,881.62,30.98
2641,BRAHMSHAKTI SANJIVANI SUPER SPECIALITY HOSPITAL,BAHADURGARH,Hisar,Haryana,1,N,N,124507,9937,6045.97,5166.54,879.42,14.55
500,Amrita Institute of Medical Sciences And Research Centre,Kochi,Kochi,Kerala,1,N,N,682041,202464,31445.57,30573.72,871.85,2.77
5294,Lodhi Road,New Delhi,Delhi 2,Delhi,N,N,N,110003,62992,4390.06,3523.26,866.80,19.74
1542,DESUN HOSPITAL - KOLKATA,KOLKATA,Kolkata,West Bengal,1,N,Y,700107,12991,8751.42,7892.56,858.86,9.81
411,CARITAS HOSPITAL THELLAKOM,KOTTAYAM,Kochi,Kerala,1,N,N,686630,71196,9501.90,8650.90,850.99,8.96
3537,PARK HOSPITAL (A UNIT OF PARK MEDICITY WORLD P LTD),PATIALA,Ambala,Punjab,,N,N,147002,11720,6887.25,6038.26,848.99,12.33
2449,ANAND HEART & MULTI SPECIALITY HOSPITAL,TARN TARAN,Jalandhar,Punjab,1,N,N,143303,2927,6444.58,5628.20,816.38,12.67
1762,YADAV HOSPITAL,CHARKHI DADRI,Hisar,Haryana,1,N,N,127306,4650,3773.87,2962.86,811.02,21.49
2982,ARVIND HOSPITAL AND HEART CENTRE,CHARKHI DADRI,Hisar,Haryana,1,N,N,127306,4810,3869.04,3079.24,789.81,20.41
100,SARVODAYA HOSPITAL & RESEARCH CENTRE - FARIDABAD,FARIDABAD,Delhi,Delhi,1,Y,Y,121002,103807,23966.27,23178.93,787.33,3.29
545,FORTIS ESCORTS HOSPITAL (A UNIT OF FHL & IHL),AMRITSAR,Jalandhar,Punjab,1,Y,Y,143004,77669,20521.99,19735.63,786.35,3.83
111,Care Hospital (Quality Care India Ltd) - Banjara Hills,Hyderabad,Secunderabad,Andhra Pradesh,1,Y,Y,500034,28397,4965.99,4192.21,773.78,15.58
1907,PARAS HMRI HOSPITAL - PATNA,PATNA,Patna,Odisha,1,N,N,800014,87048,14418.59,13645.22,773.37,5.36
972,KAILASH HOSPITAL & HEART INSTITUTE - Noida,NOIDA,Delhi 2,Delhi,1,Y,Y,201301,263043,10828.24,10065.47,762.78,7.04
2953,ADVANTA SUPER SPECIALITY HOSPITAL,JHAJJAR,Hisar,Haryana,1,N,N,124103,9516,6134.84,5381.20,753.64,12.28
1455,K K HOSPITAL - LUCKNOW,LUCKNOW,Lucknow,Uttar Pradesh,1,N,N,226008,4430,5309.81,4558.77,751.04,14.14
1214,J J INSTITUTE OF MEDICAL SCIENCES PVT LTD - BAHADURGARH,BAHADURGARH,Hisar,Haryana,1,N,N,124507,9283,5975.03,5225.40,749.63,12.55
3179,VIVEKANAND MEDICAL INSTITUTE,PALAMPUR,Yol,Himachal Pradesh,0,N,N,176062,66008,7133.82,6387.71,746.11,10.46
1867,FORTIS HOSPITAL LTD - JAIPUR,JAIPUR,Jaipur,Rajasthan,1,N,Y,302017,71831,17131.34,16385.73,745.61,4.35
5053,Kolhapur,Kolhapur,Pune,Maharashtra,N,N,N,NA,4414,2394.48,1657.34,737.15,30.79
5060,Khadki,Khadki,Pune,Maharashtra,N,N,N,NA,12464,2422.37,1691.12,731.25,30.19
2787,R AND R MULTISPECIALITY HOSPITAL,JHUNJHUNU,Jaipur,Rajasthan,1,N,N,333001,6174,2775.56,2053.42,722.14,26.02
2349,"JAIN MULTISPECIALITY HOSPITAL, KHANNA",KHANNA,Chandimandir,Chandigarh,1,N,N,141401,8220,6732.57,6013.78,718.79,10.68
2292,AARVY HOSPITAL (A UNIT OF MEDLIX HOSPITALS AND,GURUGRAM,Delhi,Delhi,1,N,N,122001,2537,3781.03,3068.27,712.76,18.85
1837,DIPAKSHI NURSING & MATERNITY HOME PVT LTD - NOIDA,NOIDA,Delhi 2,Delhi,1,N,N,201301,4597,5273.10,4569.04,704.06,13.35
2596,ST GREGORIOUS MEDICAL MISSION HOSPITAL - PARUMALA,THIRUVALLA,Trivandrum,Kerala,1,N,N,689626,114927,11050.12,10348.41,701.71,6.35
296,AMAR MEDICAL AND RESEARCH CENTRE - JAIPUR,JAIPUR,Jaipur,Rajasthan,1,N,N,302020,3368,3256.63,2559.82,696.81,21.40
5383,Coimbatore,Coimbatore,Coimbatore,Tamil Nadu,M,N,N,,7651,1812.98,1125.06,687.92,37.94
121,Aditya Birla Health Services Ltd,Pune ,Pune,Maharashtra,1,N,N,411033,25331,8642.72,7956.56,686.16,7.94
3419,MAYO MEDICAL CENTRE PVT LTD,UTTAR PRADESH,Lucknow,Uttar Pradesh,,N,N,226010,1881,2293.96,1608.65,685.31,29.87
21,PARAS HEALTHCARE PVT LTD - SUSHANT LOK -I,GURUGRAM,Delhi,Delhi,1,Y,Y,122002,83065,11916.28,11234.18,682.10,5.72
2899,UNITED CIIGMA INSTITUTE OF MEDICAL SCIENCES PVTLTD,AURANGABAD,Pune,Maharashtra,1,N,N,431005,26852,5100.99,4420.88,680.11,13.33
2678,SANTOSH MULTISPECIALITY HOSPITAL - FARIDABAD,FARIDABAD,Delhi,Delhi,1,N,N,121001,3536,5000.69,4337.08,663.61,13.27
1889,NIDAAN HOSPITAL (A UNIT OF NARSINGH HOSPITAL & HEA,SONEPAT,Ambala,Punjab,1,N,N,131001,12756,6372.81,5709.86,662.95,10.40
421,Hartej Maternity & Nursing Home,Amritsar,Jalandhar,Punjab,1,N,N,143001,4523,5898.32,5235.50,662.82,11.24
3101,PARAS HEALTHCARE PVT LTD,PANCHKULA,Chandimandir,Chandigarh,1,N,N,134109,62812,22328.92,21668.60,660.32,2.96
3190,RS GAUR GLOBAL MULTISPECIALITY HOSPITAL PVT LTD,JHAJJAR,Hisar,Haryana,0,N,N,124103,12010,5663.42,5010.73,652.68,11.52
1767,APEX HOSPITAL,AMRITSAR,Jalandhar,Punjab,1,N,N,143001,5428,8523.94,7873.88,650.05,7.63
2923,VEDANTA HOSPITAL AND INSTITUTE,AZAMGARH,Allahabad,Uttar Pradesh,1,N,N,276001,6779,4731.43,4082.17,649.27,13.72
1952,SHAKUNTLA NURSING HOME & HOSPITAL,NEW DELHI,Delhi,Delhi,1,N,N,110046,3373,5547.29,4899.40,647.89,11.68
5073,Trivandrum,Trivandrum,Trivandrum,Kerala,M,N,N,NA,65262,3607.82,2964.41,643.41,17.83
1524,SUKHDA MULTISPECIALITY HOSPITAL,HISAR,Hisar,Haryana,1,N,N,125005,51436,5763.61,5127.47,636.13,11.04
1069,RLKC HOSPITAL METRO HEART INSTITUTE-New Delhi,NEW DELHI,Delhi 2,Delhi,1,Y,Y,110008,599,2199.10,1565.19,633.91,28.83
2681,SHALBY HOSPITAL - MOHALI,MOHALI,Chandimandir,Chandigarh,1,N,N,160063,13393,6048.44,5419.79,628.65,10.39
1896,MEDICHECK HOSPITAL -FARIDABAD,FARIDABAD,Delhi,Delhi,1,N,N,121001,8114,8785.02,8157.34,627.68,7.14
2651,AASTHA HOSPITAL - BHIWANI,BHIWANI,Hisar,Haryana,1,N,N,127021,8128,4967.24,4342.84,624.40,12.57
1732,PUSHPANJALI HOSPITAL - REWARI,REWARI,Jaipur,Rajasthan,1,N,N,123401,82108,6697.98,6074.86,623.12,9.30
1394,NANDA HOSPITAL - AMRITSAR,AMRITSAR,Jalandhar,Punjab,1,N,N,143001,3133,5710.02,5087.39,622.63,10.90
3260,OXFORD HOSPITAL,JHUNJHUNU,Jaipur,Rajasthan,0,N,N,333001,3459,3011.02,2389.62,621.40,20.64
2976,SWASTIK HOSPITAL AND POISON CARE,CHARKHI DADRI,Hisar,Haryana,1,N,N,127306,4795,3835.01,3215.52,619.49,16.15
3150,ASHOKA MEDICOVER HOSPITALS (UNIT OF SAHRUDAYA HEAL,NASHIK,Pune,Maharashtra,0,N,N,422009,25621,4634.21,4019.17,615.04,13.27
1321,PEOPLES HERITAGE HOSPITAL PVT LTD,AGRA,Bareilly,Uttar Pradesh,1,N,N,282002,20632,5399.68,4785.93,613.76,11.37
1715,MEDICOVER HOSPITAL(A UNIT OF SAHRUDAYA HEALTHCARE,HYDERABAD,Secunderabad,Andhra Pradesh,1,N,N,500081,17933,4705.47,4092.99,612.48,13.02
565,GLENEAGLES GLOBAL HEALTH CITY - CHENNAI,CHENNAI,Chennai,Tamil Nadu,1,N,N,600100,35061,7873.18,7263.10,610.08,7.75
1545,SAPRA MULTISPECIALITY HOSPITAL,HISAR,Hisar,Haryana,1,N,N,125001,8880,4382.16,3773.85,608.30,13.88
3143,DR SANJAY MULTI SPECIALITY HOSPITAL PVT LTD,BAHADURGARH,Hisar,Haryana,0,N,N,124507,5645,4322.67,3715.36,607.31,14.05
5191,Ahmedabad,Ahmedabad,Ahmedabad,Gujarat,M,N,N,380004,18307,2471.25,1865.40,605.85,24.52
1749,EDEN CRITICAL CARE HOSPITAL,CHANDIGARH,Chandimandir,Chandigarh,1,N,N,160002,5937,8165.16,7560.70,604.46,7.40
2966,VINAYAK MEDICARE HOSPITAL,LUCKNOW,Lucknow,Uttar Pradesh,1,N,N,226002,2023,3439.10,2835.31,603.79,17.56
1750,MY HOSPITAL SUPER SPECIALITY CARE,MOHALI,Chandimandir,Chandigarh,1,N,N,160062,8483,5687.49,5092.90,594.59,10.45
3057,VELMED HOSPITAL,DEHRADUN,Dehradun,Uttarakhand,1,N,N,248002,18556,4751.43,4158.28,593.15,12.48
2287,SHIVALIK MEDICAL CENTRE PVT LTD - NOIDA,NOIDA,Delhi 2,Delhi,1,N,N,201301,4377,4030.00,3439.42,590.58,14.65
2834,KAILASH HOSPITAL - DEHRADUN,DEHRADUN,Dehradun,Uttarakhand,1,N,N,248001,46133,6434.92,5847.51,587.41,9.13
5111,LUCKNOW,LUCKNOW,Lucknow,Uttar Pradesh,M,N,N,226002,17666,2347.10,1769.40,577.69,24.61
1525,CAPITOL HOSPITAL,JALANDHAR,Jalandhar,Punjab,1,N,Y,144012,70316,27007.20,26434.79,572.41,2.12
5185,Madurai,Madurai,Coimbatore,Tamil Nadu,N,N,N,625017,3778,1224.79,666.80,558.00,45.56
873,MANIPAL HOSPITALS - BANGALORE,BANGALORE,Bangalore,Karnataka,0,N,N,560017,21479,6700.60,6143.19,557.41,8.32
3201,MAX SUPER SPECIALITY HOSPITAL (UNIT OF CROSSLAY R,GHAZIABAD,Delhi 2,Delhi,0,N,N,201012,72951,21836.36,21285.02,551.34,2.52
2615,B P PODDAR HOSPITAL AND MEDICAL RESEARCH LTD,KOLKATA,Kolkata,West Bengal,1,N,N,700053,3372,5986.90,5436.58,550.32,9.19
5293,Noida,Noida,Delhi 2,Delhi,N,N,N,201303,130223,6038.51,5489.65,548.86,9.09
1763,RANJIT HOSPITAL - AMRITSAR,AMRITSAR,Jalandhar,Punjab,1,N,N,143001,2779,5088.04,4543.28,544.76,10.71
1626,POPULAR MEDICARE LIMITED ,VARANASI,Allahabad,Uttar Pradesh,1,N,N,221106,20809,6289.46,5747.39,542.08,8.62
745,MAX SUPER SPECIALITY HOSPITAL - BATHINDA,BATHINDA,Hisar,Haryana,1,N,N,151001,74425,11208.00,10672.62,535.37,4.78
1254,"BABY MEMORIAL HOSPITAL LTD, KOZHIKODE",KOZHIKODE,Kochi,Kerala,1,Y,Y,673004,79957,8331.16,7798.01,533.15,6.40
5036,Gurgaon (Dhundahera),Gurgaon,Delhi,Delhi,N,N,N,NA,68534,3914.55,3386.54,528.01,13.49
2753,OJAS MEDICAL SERVICES PVT LTD,PANCHKULA,Chandimandir,Chandigarh,1,N,N,134116,27056,8076.31,7558.94,517.36,6.41
2984,SUNFLAG GLOBAL HOSPITAL,ROHTAK,Hisar,Haryana,1,N,N,124001,11043,3614.33,3099.65,514.68,14.24
1419,CHAUHAN MULTISPECIALITY & TRAUMA CENTRE - PATHANKOT,PATHANKOT,Jammu,Jammu and Kashmir,1,N,N,145025,43920,12649.83,12137.43,512.40,4.05
1144,PULSE HOSPITAL,AMRITSAR,Jalandhar,Punjab,1,N,N,143001,4850,8491.44,7980.48,510.96,6.02
698,JOHAL MULTISPECIALITY HOSPITAL,Jalandhar,Jalandhar,Punjab,1,Y,Y,144006,10290,5483.17,4973.53,509.64,9.29
3082,KALINGA INSTITUTE OF MEDICAL SCIENCES,BHUBANESWAR,Bhubaneswar,Rajasthan,1,N,N,751024,50235,7621.77,7114.28,507.49,6.66
2157,VELAMMAL MEDICAL COLLEGE HOSPITAL & RESEARCH ISNTI,MADURAI,Coimbatore,Tamil Nadu,1,N,N,625009,34059,5268.25,4761.34,506.91,9.62
2241,AVEE HOSPITAL (A UNIT OF KASTURA MEDICOS LIMITED),GHAZIABAD,Delhi 2,Delhi,1,N,N,201010,3703,3528.37,3021.51,506.86,14.37
28,S K HOSPITAL,THIRUVANANTHAPURAM,Trivandrum,Kerala,1,N,N,695006,125652,7058.71,6552.08,506.63,7.18
852,MAYOM HOSPITAL - A UNIT OF UNITECH SOUTH CITY MEDI - GURGAON,GURUGRAM,Delhi,Delhi,1,N,N,122007,7725,3630.54,3124.64,505.90,13.93
1459,VIMLA DEVI JANKALYAN SEVA SAMITI - FAMILY HOSPITAL & RESEARCH CENTRE,KANPUR,Lucknow,Uttar Pradesh,1,N,N,208021,2150,2450.41,1947.37,503.04,20.53
5079,Mumbai - Colaba,Mumbai ,Mumbai,Maharashtra,M,N,N,400005,8249,1479.70,981.27,498.43,33.68
573,MAX HEALTH CARE INSTITUTE LTD - DEHRADUN,DEHRADUN,Dehradun,Uttarakhand,1,N,N,248001,106436,17757.48,17259.58,497.90,2.80
2538,UJALA CYGNUS CENTRAL HOSPITAL,HALDWANI,Bareilly,Uttar Pradesh,1,N,N,263139,37765,4202.45,3716.42,486.03,11.57
706,IVY HOSPITAL HEALTH CARE INFRASTRUCTURE PVT LTD,NAWANSHAR,Jalandhar,Punjab,1,N,N,144514,13263,6509.14,6025.01,484.13,7.44
5280,Nagpur,Nagpur,Nagpur,Maharashtra,M,N,N,440007,22287,1609.79,1127.99,481.80,29.93
2571,NARAYANA VAISHNO DEVI SPECIALITY HOSPITALS PRIVATE,JAMMU & KASHMIR,Jammu,Jammu and Kashmir,1,N,N,182302,51180,17918.34,17436.56,481.78,2.69
5213,Dehradun,Dehradun,Dehradun,Uttarakhand,M,N,N,248003,25923,2196.63,1715.23,481.40,21.92
2645,KARE PARTNERS HEART CENTRE,CHANDIGARH,Chandimandir,Chandigarh,1,N,N,160019,757,2163.33,1687.84,475.49,21.98
3446,CHANDAN HOSPITAL LTD,LUCKNOW,Lucknow,Uttar Pradesh,,N,N,226010,6663,3670.16,3202.50,467.66,12.74
3470,RAJNI HOSPITAL(U/O SHRIMATI DWIVEDI CHARITABLE SOC,KANPUR,Lucknow,Uttar Pradesh,,N,N,208013,1367,1665.60,1199.28,466.32,28.00
2346,JP HOSPITAL,MOHALI,Chandimandir,Chandigarh,1,N,N,140603,12900,6125.46,5662.01,463.44,7.57
741,SMT. PAARVATI DEVI HOSPITAL - AMRITSAR,AMRITSAR,Jalandhar,Punjab,1,N,N,143001,7074,6165.34,5703.55,461.79,7.49
239,Omega Hospitals (A Unit of Hyderabad Institute of Oncology),Hyderabad,Secunderabad,Andhra Pradesh,1,Y,Y,500034,7105,4949.34,4488.25,461.09,9.32
1155,GOYAL HOSPITAL & RESEARCH CENTRE PVT LTD - JODHPUR,JODHPUR,Ahmedabad,Gujarat,1,N,N,342003,29234,6162.79,5701.93,460.86,7.48
2264,BELIEVERS CHURCH MEDICAL COLLEGE HOSPITAL,THIRUVALLA,Trivandrum,Kerala,1,N,N,689103,173257,12751.33,12292.68,458.65,3.60
987,YASHODA HOSPITAL & RESEARCH CENTRE LTD - NEHRU NAGAR,GHAZIABAD,Delhi 2,Delhi,1,Y,Y,201001,32348,4569.85,4111.95,457.90,10.02
5061,Satara,Satara,Pune,Maharashtra,N,N,N,NA,3183,1613.67,1161.41,452.26,28.03
5199,Visakhapatnam,Visakhapatnam ,Visakhapatnam,Andhra Pradesh,M,N,N,530005,36585,1946.96,1495.07,451.89,23.21
